Nome;Id. B2W;SKU Parceiro;Preço de;Preço por;Qtd. Estoque;Ean;Situação;Motivo Reprovação;mensagem
Camisa M.longa Tommy - Detalhada;1843854400;P58129S132B2W-0;R$ 229,90;R$ 229,90;1; ;"PUBLICADO;"; ;
Camiseta Tommy Hilfiger- Diferenciada Branca;1843852922;P58218S132B2W-1;R$ 159,90;R$ 159,90;2; ;"PUBLICADO;"; ;
Fone de Ouvido Pmcell Fo -11 Preto Original C/ Microfone;1843851284;7898657060019B2W;R$ 9,50;R$ 9,50;0;7898657060019;"SE;"; ;
RELÓGIO TECHNOS FEMININO ROSÉ REDONDO - 2033CR/4B;1843853167;7891530599613B2W;R$ 269,00;R$ 269,00;4;7891530599613;"PUBLICADO;"; ;
CAMISETA CROPPED FEMININA FRASES;1843854928;P57782S98B2W-2;R$ 49,00;R$ 49,00;30; ;"PUBLICADO;"; ;
CAMISETA CROPPED FEMININA FRASES;1843854928;P57782S98B2W-1;R$ 49,00;R$ 49,00;30; ;"PUBLICADO;"; ;
Bermuda Jeans Armani;1843844164;P55851S132B2W-5;R$ 189,90;R$ 189,90;5; ;"PUBLICADO;"; ;
Vinho Branco Ormarine Orgânico Languedoc 750 mL;1843853925;P57987S102B2W;R$ 99,20;R$ 99,20;90; ;"PUBLICADO;"; ;
Bermuda Jeans Armani;1843844164;P55851S132B2W-4;R$ 189,90;R$ 189,90;4; ;"PUBLICADO;"; ;
CAMISETA CROPPED DEUS É FIEL;1843842783;P57738S98B2W-2;R$ 39,00;R$ 39,00;30; ;"PUBLICADO;"; ;
CAMISETA CROPPED DEUS É FIEL;1843842783;P57738S98B2W-0;R$ 39,00;R$ 39,00;30; ;"PUBLICADO;"; ;
Bermuda Jeans Armani;1843844164;P55851S132B2W-0;R$ 189,90;R$ 189,90;1; ;"PUBLICADO;"; ;
Bermuda Jeans Armani;1843844164;P55851S132B2W-3;R$ 189,90;R$ 189,90;8; ;"PUBLICADO;"; ;
Bermuda Jeans Armani;1843844164;P55851S132B2W-1;R$ 189,90;R$ 189,90;6; ;"PUBLICADO;"; ;
Camisa M.longa Tommy - Detalhada;1843854400;P58129S132B2W-3;R$ 229,90;R$ 229,90;3; ;"PUBLICADO;"; ;
Carregador Para Celular De Carro Inova Preto 2 Saida Usb Original;1843846750;795853901917B2W;R$ 16,99;R$ 16,99;0;795853901917;"SE;"; ;
Polo Cavalera - Branca;1843849740;P58275S132B2W-2;R$ 159,00;R$ 159,00;3; ;"PUBLICADO;"; ;
Polo Cavalera - Branca;1843849740;P58275S132B2W-1;R$ 159,00;R$ 159,00;2; ;"PUBLICADO;"; ;
CAMISETA CROPPED FEMININA FRASES;1843849934;P57752S98B2W-1;R$ 49,00;R$ 49,00;30; ;"PUBLICADO;"; ;
CAMISETA CROPPED NIRVANA;1843859219;P54914S98B2W-0;R$ 49,00;R$ 49,00;30; ;"PUBLICADO;"; ;
Brinquedo de Pelúcia Abelha Bumble Playgro;1843852818;P58523S95B2W;R$ 64,90;R$ 64,90;4; ;"PUBLICADO;"; ;
Bermuda Jeans JJ - Preta;1843843989;P58006S132B2W-2;R$ 139,90;R$ 139,90;0; ;"SE;"; ;
CAMISETA CROPPED FEMININA FRIENDS;1843841465;P54885S98B2W-0;R$ 49,00;R$ 49,00;30; ;"PUBLICADO;"; ;
Polo Armani Diferenciada Cinza;1843858187;P58266S132B2W-0;R$ 179,90;R$ 179,90;8; ;"PUBLICADO;"; ;
CAMISETA CROPPED FEMININA FRASES;1843858355;P57753S98B2W-2;R$ 49,00;R$ 49,00;30; ;"PUBLICADO;"; ;
CAMISETA CROPPED FEMININA FRASES;1843858355;P57753S98B2W-1;R$ 49,00;R$ 49,00;30; ;"PUBLICADO;"; ;
CAMISETA CROPPED DEUS É FIEL;1843842783;P57738S98B2W-3;R$ 39,00;R$ 39,00;30; ;"PUBLICADO;"; ;
CAMISETA CROPPED NIRVANA;1843859219;P54914S98B2W-2;R$ 49,00;R$ 49,00;30; ;"PUBLICADO;"; ;
CAMISETA CROPPED NIRVANA;1843859219;P54914S98B2W-1;R$ 49,00;R$ 49,00;30; ;"PUBLICADO;"; ;
Camiseta Infantil Algodão Pistol Star - Yondu;1843844877;P52176S76B2W-0;R$ 114,00;R$ 114,00;1; ;"PUBLICADO;"; ;
Camiseta Tommy Hilfiger Vermelha - Diferenciada;1843845669;P58217S132B2W-3;R$ 169,90;R$ 169,90;2; ;"PUBLICADO;"; ;
Camiseta Tommy Hilfiger Vermelha - Diferenciada;1843845669;P58217S132B2W-1;R$ 169,90;R$ 169,90;2; ;"PUBLICADO;"; ;
Camiseta Tommy Hilfiger Vermelha - Diferenciada;1843845669;P58217S132B2W-0;R$ 169,90;R$ 169,90;1; ;"PUBLICADO;"; ;
CAMISETA CROPPED FEMININA FRASES;1843846194;P57759S98B2W-3;R$ 49,00;R$ 49,00;30; ;"PUBLICADO;"; ;
Camisa M.longa Tommy - Detalhada;1843854400;P58129S132B2W-1;R$ 229,90;R$ 229,90;1; ;"PUBLICADO;"; ;
Boné JJ - Azul Marinho;1843854493;P58536S132B2W;R$ 122,90;R$ 122,90;8; ;"PUBLICADO;"; ;
CAMISETA CROPPED TERÇO JESUS;1843842097;P57737S98B2W-2;R$ 49,00;R$ 49,00;30; ;"PUBLICADO;"; ;
CAMISETA CROPPED TERÇO JESUS;1843842097;P57737S98B2W-1;R$ 49,00;R$ 49,00;30; ;"PUBLICADO;"; ;
CAMISETA CROPPED TERÇO JESUS;1843842097;P57737S98B2W-0;R$ 49,00;R$ 49,00;30; ;"PUBLICADO;"; ;
Camiseta bebê algodão Pistol Star - Derry;1843852631;P51646S76B2W-1;R$ 114,00;R$ 114,00;0; ;"SE;"; ;
Camiseta bebê algodão Pistol Star - Derry;1843852631;P51646S76B2W-0;R$ 114,00;R$ 114,00;1; ;"PUBLICADO;"; ;
CAMISETA CROPPED FEMININA FRASES;1843849660;AD8E7FD901DD82848A5858A41C73CB;R$ 39,00;R$ 39,00;30; ;"PUBLICADO;"; ;
CAMISETA CROPPED FEMININA FRASES;1843849660;P57741S98B2W-1;R$ 39,00;R$ 39,00;30; ;"PUBLICADO;"; ;
CAMISETA CROPPED FEMININA FRASES;1843841801;P57740S98B2W-0;R$ 49,00;R$ 49,00;30; ;"PUBLICADO;"; ;
Boné JJ - Azul;1843841967;P58534S132B2W;R$ 125,90;R$ 125,90;6; ;"PUBLICADO;"; ;
CAMISETA CROPPED TERÇO JESUS;1843842097;7BFA5340EC858BA788F96EFAF08E48;R$ 49,00;R$ 49,00;30; ;"PUBLICADO;"; ;
Camisa Manga Curta Ralph Lauren - Preta;1843851111;P58133S132B2W-3;R$ 229,90;R$ 229,90;3; ;"PUBLICADO;"; ;
Camisa Manga Curta Ralph Lauren - Preta;1843851111;P58133S132B2W-2;R$ 229,90;R$ 229,90;9; ;"PUBLICADO;"; ;
Camisa Manga Curta Ralph Lauren - Preta;1843851111;P58133S132B2W-1;R$ 229,90;R$ 229,90;2; ;"PUBLICADO;"; ;
Colar Coração Preto Arebesco;1843851364;P57983S123B2W;R$ 39,90;R$ 39,90;16; ;"PUBLICADO;"; ;
quadro decoração infantil animais;2084309338;P109302S81B2W;R$ 200,00;R$ 200,00;30; ;"PUBLICADO;"; ;
Tênis DC Shoes Plaza TC S TL Couro V2;2029880371;P103011S186B2W-3;R$ 199,90;R$ 199,90;3; ;"PUBLICADO;"; ;
Tênis DC Shoes Plaza TC S TL Couro V2;2029880371;P103011S186B2W-4;R$ 199,90;R$ 199,90;3; ;"PUBLICADO;"; ;
Sapato Social Masculino Solado em Borracha;1875001647;P66241S157B2W-4;R$ 169,90;R$ 169,90;24; ;"PUBLICADO;"; ;
Luva nitrilica PRETA c/100 conforto e reduzem o desconforto e a fadiga muscular Tamanho P;2066288828;4064222560007B2W;R$ 88,99;R$ 88,99;0;4064222560007;"SE;"; ;
Boneca Frozen Mini Boneca e Amigo Elsa e Olaf - Hasbro;2098360281;P106840S268B2W;R$ 88,19;R$ 88,19;1; ;"PUBLICADO;"; ;
Kit Duo Mamma e Bambina - Laços de Veludo Vermelho;1825033675;P30801S24B2W;R$ 88,00;R$ 88,00;2; ;"PUBLICADO;"; ;
Vestido Infantil Viscose;1825033659;P14922S24B2W-4;R$ 209,00;R$ 209,00;1; ;"PUBLICADO;"; ;
Pijama Infantil Shrek Com Gato e Burro PJML;2057374476;P104665S131B2W-3;R$ 84,90;R$ 84,90;8; ;"PUBLICADO;"; ;
Materskin Loção Corporal Hidratante 200g Gestantes*;2066289185;2041123425279B2W;R$ 149,95;R$ 149,95;2;2041123425279;"PUBLICADO;"; ;
Suporte Para Pano Multiuso, Perfex Comado, Bobina Pano;2066290899;4064222558646B2W;R$ 65,00;R$ 65,00;30;4064222558646;"PUBLICADO;"; ;
Placa Decorativa Pac Man Game Quadro Laminado Mdf 40x40;2066291331;P108147S280B2W;R$ 59,90;R$ 59,90;2; ;"PUBLICADO;"; ;
Luva De Nitrilica Preta Uniglovs Cx C/100 P M G;2066291613;4064222558844B2W;R$ 88,99;R$ 88,99;30;4064222558844;"PUBLICADO;"; ;
Pano Multiuso Tipo Perfex 300 Metros verde;2066291744;4064222558523B2W;R$ 149,99;R$ 149,99;30;4064222558523;"PUBLICADO;"; ;
Quadro Decorativo Placa Lanterna Verde Mdf Alto Relevo;2066291808;P108176S280B2W;R$ 67,90;R$ 67,90;2; ;"PUBLICADO;"; ;
Camisa Manga Longa Tommy - Detalhada Preta;1875002295;P65839S132B2W-3;R$ 229,90;R$ 229,90;7; ;"PUBLICADO;"; ;
Camisa Manga Longa Tommy - Detalhada Preta;1875002295;P65839S132B2W-1;R$ 229,90;R$ 229,90;3; ;"PUBLICADO;"; ;
Camisa Manga Longa Tommy - Detalhada Preta;1875002295;P65839S132B2W-0;R$ 229,90;R$ 229,90;8; ;"PUBLICADO;"; ;
Pijama Infantil Rocky Patrulha Canina PJML;2040934852;P103386S131B2W-1;R$ 84,90;R$ 84,90;8; ;"PUBLICADO;"; ;
Sapato Social Masculino Solado em Borracha;1875001647;P66241S157B2W-3;R$ 169,90;R$ 169,90;24; ;"PUBLICADO;"; ;
Kit 6 Shampoo Clear Men Limpeza Diária 2 Em 1 400ml;2066294195;2105663560873B2W;R$ 139,95;R$ 139,95;2;2105663560873;"PUBLICADO;"; ;
Capa de Almofada BTS - Young Forever - M15 - 40x40cm;2098614464;7909463200756B2W;R$ 25,00;R$ 25,00;150;7909463200756;"PUBLICADO;"; ;
Mini Mouse Retrátil Goldentec GT Colors Vermelho - AC1968;1886308071;7899555601717B2W;R$ 29,90;R$ 29,90;0;7899555601717;"SE;"; ;
Kettlebel 20 Kg Preto;2098290586;2548896892388B2W;R$ 259,99;R$ 259,99;15;2548896892388;"PUBLICADO;"; ;
Camiseta Infantil LOL Majorette ML;1965748517;P81837S131B2W-1;R$ 40,90;R$ 40,90;8; ;"PUBLICADO;"; ;
PULA CORDA C/ ROLAMENTO - CINZA - LIVEUP SPORTS;1869414111;P64973S63B2W;R$ 46,99;R$ 46,99;6; ;"PUBLICADO;"; ;
PULA CORDA SIMPLES - LARANJA - LIVEUP SPORTS;1869413282;P64974S63B2W;R$ 24,00;R$ 24,00;6; ;"PUBLICADO;"; ;
Colheres com Ponta Dupla The First Years - 5 unidades;1869413688;P64208S95B2W;R$ 46,00;R$ 46,00;3; ;"PUBLICADO;"; ;
Red Apple Fps60 Kids Protetor Solar*;2066288422;2035024856324B2W;R$ 39,95;R$ 39,95;2;2035024856324;"PUBLICADO;"; ;
Caspacil Anticaspa 100ml - Kit 3 Unidades - Caspa Seborréia*;2066288668;2065443568225B2W;R$ 120,00;R$ 120,00;2;2065443568225;"PUBLICADO;"; ;
4 Tubos Mustela Creme Vitaminado 123 Preventivo De Assaduras*;2066288289;2035123563550B2W;R$ 219,99;R$ 219,99;2;2035123563550;"PUBLICADO;"; ;
Nicorette Icemint 4mg 30 Tabletes Goma Mastigável Chiclete;2066289759;2035045663277B2W;R$ 79,99;R$ 79,99;2;2035045663277;"PUBLICADO;"; ;
2 Quadros da Madame Capricho com vidro e moldura, tamanho 18cm cada;2024878555;P102162S197B2W;R$ 69,90;R$ 69,90;15; ;"PUBLICADO;"; ;
Placa Decorativa Em Alto Relevo Honda Mdf Quadro 40X30;2066290266;P108165S280B2W;R$ 67,90;R$ 67,90;2; ;"PUBLICADO;"; ;
Kit 4 Helioderm Protetor Solar Facial Fps50g C/ Cor*;2066290653;2036562452368B2W;R$ 139,95;R$ 139,95;2;2036562452368;"PUBLICADO;"; ;
Kit 4 Natus Gerin C/50 Cáps - Panax Ginseng 200 Cápsulas*;2066290717;2085446563348B2W;R$ 159,95;R$ 159,95;2;2085446563348;"PUBLICADO;"; ;
"Kit Kettlebell (2 Un 04 Kg Rosa E 2 Un 08 Kg Azul) Cor:kb 04 kg rosa; kb 08 kg azul.";2098116844;2495578989280B2W;R$ 299,99;R$ 299,99;15;2495578989280;"PUBLICADO;"; ;
Sapato Social Masculino Solado em Borracha;1875001647;P66241S157B2W-2;R$ 169,90;R$ 169,90;24; ;"PUBLICADO;"; ;
Sapato Social Masculino Solado em Borracha;1875001647;P66241S157B2W-15;R$ 169,90;R$ 169,90;24; ;"PUBLICADO;"; ;
Sapateira Giratória Multidecor Com Divisória Para Botas 1.65m Branca;2098573543;P109071S262B2W;R$ 1.072,50;R$ 1.072,50;15; ;"PUBLICADO;"; ;
Luva nitrilica PRETA c/100 manipular hidrocarbonetos farmacia antiestatica Tamanho P;2066291226;4064222559780B2W;R$ 88,99;R$ 88,99;0;4064222559780;"SE;"; ;
AIRFIX - GRUMMAN F6F-5 HELLCAT - 1/24;1938405421;P72633S173B2W;R$ 1.400,00;R$ 1.400,00;1; ;"PUBLICADO;"; ;
Sapato Social Masculino Solado em Borracha;1875001647;P66241S157B2W-1;R$ 169,90;R$ 169,90;24; ;"PUBLICADO;"; ;
Pufe Baú Pé de Cama Suede Bela - Preto;1772210286;7898663901498B2W;R$ 499,00;R$ 499,00;5;7898663901498;"PUBLICADO;"; ;
Botas Masculina Infantil em Couro Reta Oposta;2024883215;P102266S204B2W-2;R$ 130,00;R$ 130,00;298; ;"PUBLICADO;"; ;
Botas Masculina Infantil em Couro Reta Oposta;2024883215;P102266S204B2W-5;R$ 130,00;R$ 130,00;297; ;"PUBLICADO;"; ;
Computador Intel Core i5Hdmi 8GB HD 500GB Windows 10;2066289046;7908271609379B2W;R$ 1.629,00;R$ 1.629,00;150;7908271609379;"PUBLICADO;"; ;
Bio-c 1g +zinco 30 Comp Kit 4 Caixas*;2066289530;2045663563651B2W;R$ 139,95;R$ 139,95;0;2045663563651;"SE;"; ;
Kit Com 3 Unid Omega 3 1000mg Com 120 Caps Natulab*;2066289919;2096653568262B2W;R$ 59,90;R$ 59,90;2;2096653568262;"PUBLICADO;"; ;
Sapato Social Masculino Solado em Borracha;1875001647;P66241S157B2W-12;R$ 169,90;R$ 169,90;24; ;"PUBLICADO;"; ;
Caneca Naruto E Sasuke (anime Naruto);1741588024;7899075800287B2W;R$ 27,00;R$ 27,00;300;7899075800287;"PUBLICADO;"; ;
Camiseta Infantil LOL It Baby ML;1965760401;P81813S131B2W-1;R$ 40,90;R$ 40,90;8; ;"PUBLICADO;"; ;
Moletom Infantil Minnie Branco;2013410711;P91542S131B2W-2;R$ 86,90;R$ 86,90;8; ;"PUBLICADO;"; ;
Camisa Vasco II 2020 Torcedor Diadora Masculina Branco;1956358381;P83501S121B2W-2;R$ 199,99;R$ 199,99;3; ;"PUBLICADO;"; ;
Ventilador de Mesa Turbo PVT400AZ 40cm 155W Philco Preto - 110V;46907173;7899466430741B2W;R$ 179,99;R$ 179,99;2;7899466430741;"PUBLICADO;"; ;
Ventilador de Mesa Oscilante New 50cm 130W Ventisol Preto - 110V;2029878888;7898461963209B2W;R$ 159,99;R$ 159,99;3;7898461963209;"PUBLICADO;"; ;
Camiseta Infantil Skye Patrulha Canina Rosa ML;1965760663;P82158S131B2W-7;R$ 40,90;R$ 40,90;8; ;"PUBLICADO;"; ;
Moletom Infantil Homem Aranha Vermelho;1988839729;P89811S131B2W-7;R$ 86,90;R$ 86,90;8; ;"PUBLICADO;"; ;
Luva nitrilica PRETA c/100 conforto e reduzem o desconforto e a fadiga muscular Tamanho G;2066289062;4064222559469B2W;R$ 88,99;R$ 88,99;34;4064222559469;"PUBLICADO;"; ;
Sapato Social Masculino Solado em Borracha;1875001647;P66241S157B2W-13;R$ 169,90;R$ 169,90;24; ;"PUBLICADO;"; ;
Luva nitrilica PRETA c/100 em São Bernardo do campo nitrilo nitrilon nitrilicas Tamanho G;2066289636;4064222559254B2W;R$ 88,99;R$ 88,99;34;4064222559254;"PUBLICADO;"; ;
Luva nitrilica PRETA c/100 manipular hidrocarbonetos farmacia antiestatica Tamanho PP;2066289409;4064222560076B2W;R$ 88,99;R$ 88,99;0;4064222560076;"SE;"; ;
CANECA CERÂMICA PROFISSÃO FISIOTERAPIA;1833901938;P46063S98B2W;R$ 29,90;R$ 29,90;30; ;"PUBLICADO;"; ;
Osteosil 200mg 30 Cápsulas;2119084352;P110406S302B2W;R$ 106,99;R$ 106,99;60; ;"PUBLICADO;"; ;
Luva nitrilica PRETA c/100 conforto e elasticidade moldando-se às mãos do usuário Tamanho PP;2066290493;P107909S278B2W;R$ 88,99;R$ 88,99;34; ;"PUBLICADO;"; ;
Porta Retrato Love, Amor!;2066291031;4064222557922B2W;R$ 75,00;R$ 75,00;6;4064222557922;"PUBLICADO;"; ;
Placa Quadro Decorativo Mdf Flamengo Times Futebol 40x40;2066291111;P108163S280B2W;R$ 74,90;R$ 74,90;2; ;"PUBLICADO;"; ;
Criado Bombê;1778608703;P11662S46B2W-3;R$ 858,00;R$ 858,00;6; ;"PUBLICADO;"; ;
Sapato Social Masculino Bico Fino Solado em Borracha;1875003247;P66240S157B2W-9;R$ 169,90;R$ 169,90;24; ;"PUBLICADO;"; ;
Scarpin Le Bianco Florença Salto Alto Fino Verniz Rosa Quartzo;1772210905;P17567S40B2W-0;R$ 189,90;R$ 189,90;1; ;"PUBLICADO;"; ;
Bingo Na Caixa C/48 Cartelas Pica Pau;2098730609;7896464706458B2W;R$ 49,50;R$ 49,50;3;7896464706458;"PUBLICADO;"; ;
FONE INTRA-AURICULAR MAGNÉTICO SMART SPORT ELSYS - VERMELHO;2024879283;7898348534935B2W;R$ 94,05;R$ 94,05;13;7898348534935;"PUBLICADO;"; ;
Oculos Oakley Julliet Lupa do vilão xmetal verde;1956362815;0700285273273B2W;R$ 144,99;R$ 144,99;30;700285273273;"PUBLICADO;"; ;
Caneca Dragon Ball - Shenlong - M15;1741589570;7909463194604B2W;R$ 28,00;R$ 28,00;300;7909463194604;"PUBLICADO;"; ;
Jogo de Roda Aro 17 VW Jetta Preta Diamantada Furação 5x112;1850413602;7010639566894B2W;R$ 2.262,11;R$ 2.262,11;4;7010639566894;"PUBLICADO;"; ;
Camiseta Infantil Minnie Rosa ML;1965753789;P81888S131B2W-2;R$ 40,90;R$ 40,90;8; ;"PUBLICADO;"; ;
Camisa do Cruzeiro I 19/20 Torcedor Umbro Masculina Azul e Branco;1931433306;P80294S121B2W-3;R$ 169,99;R$ 169,99;3; ;"PUBLICADO;"; ;
Mascara N95/PFF2 sem válvula com elástico - Descarpack - CX 20 unid;2073611582;P107834S278B2W;R$ 400,00;R$ 400,00;30; ;"PUBLICADO;"; ;
Gamma Oryzanol 300mg 120 Cápsulas;2116989818;P110373S302B2W;R$ 233,16;R$ 233,16;30; ;"PUBLICADO;"; ;
Pijama Infantil Luigi Verde PJMC;2013400249;P91003S131B2W-4;R$ 72,90;R$ 72,90;8; ;"PUBLICADO;"; ;
"Corda D&#039;Addario P/ Violão Aço Light EZ900-B 10/50 - EC0091";1875002826;0019954056476B2W;R$ 54,90;R$ 54,90;11;19954056476;"PUBLICADO;"; ;
Kit Cordão Pulseira Pingente Banhado a Ouro 18K Grumet 13mm;2066290434;7893420091207B2W;R$ 465,90;R$ 465,90;3000;7893420091207;"PUBLICADO;"; ;
Friso Cromado De Encaixe Para Carros E Outros. 50 Metros.;2066290792;4064222558288B2W;R$ 350,00;R$ 350,00;30;4064222558288;"PUBLICADO;"; ;
Placa Decorativa Vingadores Mdf Avengers Quadro Marvel 30x40;2066290830;P108187S280B2W;R$ 59,90;R$ 59,90;2; ;"PUBLICADO;"; ;
Disfor Sabor Laranja 45 Sachês*;2066291701;3024445556325B2W;R$ 189,99;R$ 189,99;2;3024445556325;"PUBLICADO;"; ;
Calça Jeans Modelagem Skinny;1985356318;P86636S132B2W-1;R$ 189,90;R$ 189,90;5; ;"PUBLICADO;"; ;
Moletom Adulto Capitão América Pulando;1985357548;P87108S131B2W-3;R$ 112,90;R$ 112,90;8; ;"PUBLICADO;"; ;
Sapatênis Masculino Couro Reta Oposta Cano Alto;1985360392;P87319S204B2W-0;R$ 150,00;R$ 150,00;300; ;"PUBLICADO;"; ;
Sapatênis Masculino Couro Reta Oposta Cano Alto;1985360392;P87319S204B2W-2;R$ 150,00;R$ 150,00;300; ;"PUBLICADO;"; ;
Pijama Infantil Brasão Hogwarts PJMC;1985360421;P87279S131B2W-1;R$ 72,90;R$ 72,90;8; ;"PUBLICADO;"; ;
Sapatênis Masculino Couro Reta Oposta Cano Alto;1985360392;P87319S204B2W-5;R$ 150,00;R$ 150,00;300; ;"PUBLICADO;"; ;
Pijama Infantil Brasão Hogwarts PJMC;1985360421;P87279S131B2W-4;R$ 72,90;R$ 72,90;8; ;"PUBLICADO;"; ;
Pijama Infantil Pocoyo Colors PJML;2013368998;P98329S131B2W-3;R$ 84,90;R$ 84,90;8; ;"PUBLICADO;"; ;
Scarpin Le Bianco Cannes Salto Alto Fino Preto Nobuck;1785388884;P19123S40B2W-2;R$ 159,90;R$ 159,90;1; ;"PUBLICADO;"; ;
Sapato Social Masculino Solado em Borracha;1875001647;P66241S157B2W-5;R$ 169,90;R$ 169,90;24; ;"PUBLICADO;"; ;
Scarpin Le Bianco Florença Salto Alto Fino Verniz Rosa Quartzo;1772210905;P17567S40B2W-1;R$ 189,90;R$ 189,90;1; ;"PUBLICADO;"; ;
Tênis Masculino Caminhada Em Nylon Couro Camurça;1875005912;P66370S157B2W-3;R$ 99,90;R$ 99,90;24; ;"PUBLICADO;"; ;
Tênis Masculino Caminhada Em Nylon Couro Camurça;1875005912;P66370S157B2W-2;R$ 99,90;R$ 99,90;24; ;"PUBLICADO;"; ;
Tênis Masculino Caminhada Em Nylon Couro Camurça;1875005912;P66370S157B2W-1;R$ 99,90;R$ 99,90;24; ;"PUBLICADO;"; ;
Tênis Masculino Caminhada Em Nylon Couro Camurça;1875005912;P66370S157B2W-0;R$ 99,90;R$ 99,90;24; ;"PUBLICADO;"; ;
Conector Santo Ângelo XLR 3 Pólos Fêma SA2X Niquelado - AC2064;1875003124;7899028814590B2W;R$ 14,90;R$ 14,90;15;7899028814590;"PUBLICADO;"; ;
Placa Quadro Decorativo Mdf Corinthians Times Futebol 45x60;2066291672;P108162S280B2W;R$ 79,90;R$ 79,90;2; ;"PUBLICADO;"; ;
Pijama Infantil Flash Símbolo PJMC;1865623522;P61551S131B2W-1;R$ 72,90;R$ 72,90;3; ;"PUBLICADO;"; ;
Pijama Adulto Hulk GYM PJML;1865572500;P59089S131B2W-0;R$ 99,90;R$ 99,90;3; ;"PUBLICADO;"; ;
Travesseiro Nuvem;2098873546;P109320S166B2W;R$ 25,00;R$ 25,00;8; ;"PUBLICADO;"; ;
AMA - Agua - Garrafa 500mL - 12un;2024871935;7891991013789B2W;R$ 31,04;R$ 31,04;30;7891991013789;"PUBLICADO;"; ;
Pijama Infantil Sleepy Girl Rosa PJML;2062471684;P107737S131B2W-3;R$ 84,90;R$ 84,90;8; ;"PUBLICADO;"; ;
Bermuda Jeans Calvin Klein;1985350493;P86623S132B2W-4;R$ 189,90;R$ 189,90;3; ;"PUBLICADO;"; ;
Kit 3 Caixas Centrozinco Omega 3 60 Cápsulas (total 180 Cápsulas)*;2066290514;2035113563287B2W;R$ 120,00;R$ 120,00;0;2035113563287;"SE;"; ;
Cabo Para Ferro De Passar Ge;1938431207;7892018026904B2W;R$ 12,90;R$ 12,90;9;7892018026904;"PUBLICADO;"; ;
Placa Quadro Decorativo Homem Aranha Mdf Alto Relevo 40x40;2066291656;P108181S280B2W;R$ 77,50;R$ 77,50;2; ;"PUBLICADO;"; ;
Luva nitrilica PRETA c/100 Pesqueiro manipular pesca peixe higiênico Tamanho M;2066291939;4064222559674B2W;R$ 88,99;R$ 88,99;0;4064222559674;"SE;"; ;
Botas Masculino Reta Oposta Fivela Couro Legítimo Preto;2066292552;P108839S204B2W-0;R$ 149,90;R$ 149,90;1000; ;"PUBLICADO;"; ;
Moletom Adulto Capitão América Azul;1985356422;P87110S131B2W-4;R$ 112,90;R$ 112,90;8; ;"PUBLICADO;"; ;
Moletom Adulto Cristão Luz e Sal Branco;1985357329;P87602S131B2W-2;R$ 112,90;R$ 112,90;8; ;"PUBLICADO;"; ;
Moletom Adulto Buzz Toy Story;1985357126;P87111S131B2W-1;R$ 112,90;R$ 112,90;8; ;"PUBLICADO;"; ;
Moletom Adulto Cristão Luz e Sal Branco;1985357329;P87602S131B2W-1;R$ 112,90;R$ 112,90;8; ;"PUBLICADO;"; ;
Placa Quadro Decorativo Hulk Mdf Heróis Alto Relevo 40x40;2066293491;P108180S280B2W;R$ 70,00;R$ 70,00;2; ;"PUBLICADO;"; ;
Cueca Boxer Kevland Prision;1850415536;P60934S124B2W-0;R$ 48,90;R$ 48,90;0; ;"SE;"; ;
Cueca Boxer Kevland Prision;1850415536;P60934S124B2W-1;R$ 48,90;R$ 48,90;1; ;"PUBLICADO;"; ;
Camiseta Infantil Frozen Elsa MC;1956378201;P82183S131B2W-5;R$ 34,90;R$ 34,90;8; ;"PUBLICADO;"; ;
Pulseira Pixiu Feng Shui Atraia A Sorte Prosperidade Riqueza;2100359491;7894581133249B2W;R$ 159,80;R$ 159,80;30;7894581133249;"PUBLICADO;"; ;
CAFÉ UTAM GOURMET ESPRESSO 1 KG;1820910907;P27771S85B2W;R$ 51,90;R$ 51,90;0; ;"SE;"; ;
KIT DE 5 PECAS COLHER E CONCHA DE NYLON CLINK;1820909480;7899850326599B2W;R$ 39,90;R$ 39,90;6;7899850326599;"PUBLICADO;"; ;
Tênis Pierrô slip on plataforma couro cor preto com contraste;2069226489;P109030S247B2W-5;R$ 169,90;R$ 169,90;150; ;"PUBLICADO;"; ;
Computador Pc Cpu Intel Core i5 Hdmi 8GB HD 500GB Windows 10;2066308921;7908271609355B2W;R$ 1.788,00;R$ 1.788,00;150;7908271609355;"PUBLICADO;"; ;
Luva nitrilica PRETA c/100 Antialérgica Higienização nitrilo nitrilon nitrilicas Tamanho M;2066309772;4064222559643B2W;R$ 88,99;R$ 88,99;34;4064222559643;"PUBLICADO;"; ;
Lancheira G Polly 18X Sestini;2100172416;7899864315602B2W;R$ 104,90;R$ 104,90;3;7899864315602;"PUBLICADO;"; ;
Scarpin Le Bianco Cannes Salto Alto Fino Preto Nobuck;1785388884;P19123S40B2W-1;R$ 159,90;R$ 159,90;1; ;"PUBLICADO;"; ;
Camiseta Tommy Hilfiger - Diferenciada Creme;1843849441;P58210S132B2W-1;R$ 159,90;R$ 159,90;3; ;"PUBLICADO;"; ;
CAMISETA CROPPED FEMININA FRASES;1843849934;P57752S98B2W-3;R$ 49,00;R$ 49,00;30; ;"PUBLICADO;"; ;
Luva nitrilica PRETA c/100 indicadas para pessoas sensíveis ao látex anti alergica Tamanho M;2066291091;4064222559520B2W;R$ 88,99;R$ 88,99;4;4064222559520;"PUBLICADO;"; ;
